no,date,time,water_temp,water_do,water_ph,water_orp,tank_lux,water_nh3,water_no2-,feed_type,feed_frequency,feed_cap,photoperiod,maturation_period,body_length,migguri_posture,body_weight,gonads_weight,gsi
103,20230911,122050,23.3,3.9,4.2,323.1,263.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
104,20230911,122523,23.3,3.92,4.2,322.7,271.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
105,20230911,123332,23.3,3.92,4.2,322.7,271.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
106,20230911,124057,23.3,3.68,4.2,322.8,311.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
107,20230911,124727,23.2,3.81,4.2,322.8,301.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
108,20230911,124959,23.2,3.81,4.2,322.8,301.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
109,20230911,125603,23.2,3.76,4.2,324.2,302.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
110,20230911,130315,23.3,4.22,4.2,325.0,304.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
111,20230911,131515,23.3,4.22,4.2,325.0,304.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
112,20230911,131926,23.3,3.81,4.2,324.8,311.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
113,20230911,132537,23.3,3.76,4.2,322.4,312.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
114,20230911,133141,23.3,3.76,4.2,322.4,312.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
115,20230911,133900,23.3,4.22,4.2,323.7,322.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
116,20230911,134717,23.4,3.81,4.2,322.8,323.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
117,20230911,134824,23.4,3.81,4.2,322.8,323.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
118,20230911,140027,23.4,3.78,4.2,322.2,316.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
119,20230911,140549,23.4,3.94,4.2,323.3,315.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
120,20230911,140854,23.4,3.94,4.2,323.3,315.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
121,20230911,141644,23.4,3.88,4.2,320.3,304.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
122,20230911,142331,23.4,4.03,4.2,319.3,306.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
123,20230911,143507,23.4,4.03,4.2,319.3,306.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
124,20230911,143753,23.4,3.65,4.2,318.9,314.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
125,20230911,144431,23.4,3.88,4.2,319.2,306.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
126,20230911,145423,23.4,3.88,4.2,319.2,306.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
127,20230911,145859,23.4,3.95,4.2,319.0,343.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
128,20230911,150312,23.4,3.99,4.2,319.0,336.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
129,20230911,151424,23.4,3.99,4.2,319.0,336.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
130,20230911,151847,23.4,3.95,4.2,318.4,269.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
131,20230911,152320,23.4,3.73,4.2,322.1,275.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
132,20230911,153258,23.4,3.73,4.2,322.1,275.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
133,20230911,154213,23.4,3.9,4.2,322.7,283.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
134,20230911,154713,23.8,4.01,4.2,314.8,316.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
135,20230911,155507,23.8,4.01,4.2,314.8,316.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
136,20230911,155614,23.5,3.93,4.2,317.6,315.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
137,20230911,160538,23.5,3.76,4.2,314.3,304.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
138,20230911,160849,23.5,3.76,4.2,314.3,304.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
139,20230911,162126,23.5,3.68,4.2,313.4,306.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
140,20230911,162345,23.5,3.73,4.2,316.5,314.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
141,20230911,163146,23.5,3.73,4.2,316.5,314.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
142,20230911,164111,23.5,3.83,4.1,317.3,306.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
143,20230911,164413,23.5,3.8,4.1,316.1,316.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
144,20230911,165051,23.5,3.8,4.1,316.1,316.4,0.1,0.1,C,0,40,0,2,0.5,0,,,
145,20230912,90122,23.0,4.48,6.3,243.0,568.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
146,20230912,90736,23.0,3.53,6.3,240.0,565.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
147,20230912,91548,23.1,3.5,6.1,220.0,545.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
148,20230912,91629,23.0,3.39,6.3,235.0,560.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
149,20230912,92307,23.1,3.61,6.3,234.0,559.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
150,20230912,93527,23.1,3.61,6.3,234.0,559.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
151,20230912,94157,23.0,3.84,6.3,233.0,558.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
152,20230912,94334,23.0,3.54,6.3,233.0,558.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
153,20230912,94928,23.0,3.54,6.3,233.0,558.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
154,20230912,100134,23.0,3.48,6.3,231.0,556.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
155,20230912,100659,23.0,3.56,6.3,231.0,556.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
156,20230912,101511,23.0,3.56,6.3,231.0,556.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
157,20230912,101802,23.0,3.67,6.3,230.0,555.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
158,20230912,102304,23.0,3.56,6.3,229.0,554.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
159,20230912,103125,23.0,3.56,6.3,229.0,554.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
160,20230912,103923,23.0,3.5,6.3,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
161,20230912,104608,23.0,3.62,6.3,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
162,20230912,104908,23.0,3.62,6.3,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
163,20230912,110225,23.0,3.66,6.3,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
164,20230912,110708,23.1,3.47,6.3,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
165,20230912,111510,23.1,3.47,6.3,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
166,20230912,112118,23.0,3.53,6.3,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
167,20230912,112628,23.0,3.53,6.3,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
168,20230912,112953,23.0,3.53,6.3,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
169,20230912,113655,23.0,3.71,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
170,20230912,114512,23.0,3.43,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
171,20230912,114902,23.0,3.43,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
172,20230912,115816,23.0,3.32,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
173,20230912,120714,23.0,3.49,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
174,20230912,121200,23.0,3.49,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
175,20230912,121714,23.0,3.6,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
176,20230912,122317,23.0,3.62,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
177,20230912,122906,23.0,3.62,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
178,20230912,124127,23.0,3.38,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
179,20230912,124547,22.9,3.51,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
180,20230912,125059,22.9,3.51,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
181,20230912,125810,22.9,3.46,6.2,229.0,554.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
182,20230912,130739,23.0,3.92,6.2,230.0,555.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
183,20230912,131543,23.0,3.92,6.2,230.0,555.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
184,20230912,132159,23.0,3.51,6.2,229.0,554.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
185,20230912,132527,23.0,3.46,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
186,20230912,133008,23.0,3.46,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
187,20230912,134013,23.0,3.92,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
188,20230912,134431,23.1,3.51,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
189,20230912,134854,23.1,3.51,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
190,20230912,140146,23.1,3.48,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
191,20230912,140425,23.1,3.64,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
192,20230912,141500,23.1,3.64,6.2,228.0,553.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
193,20230912,142158,23.1,3.58,6.2,225.0,550.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
194,20230912,142739,23.1,3.73,6.2,224.0,549.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
195,20230912,142904,23.1,3.73,6.2,224.0,549.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
196,20230912,143919,23.1,3.35,6.2,224.0,549.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
197,20230912,144622,23.1,3.58,6.2,224.0,549.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
198,20230912,145016,23.1,3.58,6.2,224.0,549.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
199,20230912,150131,23.1,3.65,6.2,224.0,549.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
200,20230912,150750,23.1,3.69,6.2,224.0,549.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
201,20230912,150904,23.1,3.69,6.2,224.0,549.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
202,20230912,152128,23.1,3.65,6.2,223.0,548.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
203,20230912,152400,23.1,3.43,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
204,20230912,152901,23.1,3.43,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
205,20230912,154129,23.1,3.6,6.2,227.0,552.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
206,20230912,154438,23.5,3.71,6.2,219.0,544.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
207,20230912,155202,23.5,3.71,6.2,219.0,544.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
208,20230912,160248,23.2,3.63,6.2,222.0,547.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
209,20230912,160614,23.2,3.46,6.2,219.0,544.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
210,20230912,161359,23.2,3.46,6.2,219.0,544.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
211,20230912,162023,23.2,3.38,6.2,218.0,543.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
212,20230912,162448,23.2,3.43,6.2,221.0,546.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
213,20230912,163021,23.2,3.43,6.2,221.0,546.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
214,20230912,164248,23.2,3.53,6.1,222.0,547.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
215,20230912,164701,23.2,3.5,6.1,221.0,546.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
216,20230912,165438,23.2,3.5,6.1,221.0,546.0,0.1,0.1,C,0,40,0,3,0.5,0,,,
217,20230913,90211,22.5,4.7,6.6,232.0,718.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
218,20230913,90403,22.5,4.0,6.6,229.0,715.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
219,20230913,91541,22.5,3.9,6.6,224.0,710.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
220,20230913,91630,22.6,3.7,6.4,209.0,695.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
221,20230913,92303,22.6,4.2,6.6,223.0,709.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
222,20230913,93558,22.6,4.2,6.6,223.0,709.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
223,20230913,93920,22.5,4.2,6.6,222.0,708.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
224,20230913,94409,22.5,3.8,6.6,222.0,708.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
225,20230913,95220,22.5,3.8,6.6,222.0,708.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
226,20230913,100132,22.5,3.7,6.6,220.0,706.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
227,20230913,100604,22.5,4.0,6.6,220.0,706.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
228,20230913,100909,22.5,4.0,6.6,220.0,706.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
229,20230913,102224,22.5,4.0,6.6,219.0,705.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
230,20230913,102743,22.5,3.8,6.6,218.0,704.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
231,20230913,103317,22.5,3.8,6.6,218.0,704.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
232,20230913,104240,22.5,3.7,6.6,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
233,20230913,104758,22.5,3.8,6.6,216.0,702.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
234,20230913,104843,22.5,3.8,6.6,216.0,702.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
235,20230913,110024,22.5,3.9,6.6,216.0,702.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
236,20230913,110617,22.6,3.7,6.6,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
237,20230913,111032,22.6,3.7,6.6,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
238,20230913,112047,22.5,3.7,6.6,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
239,20230913,112346,22.5,4.3,6.6,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
240,20230913,113434,22.5,4.3,6.6,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
241,20230913,114141,22.5,3.9,6.5,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
242,20230913,114333,22.5,3.6,6.5,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
243,20230913,114858,22.5,3.6,6.5,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
244,20230913,115607,22.5,3.5,6.5,216.0,702.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
245,20230913,120750,22.5,4.2,6.5,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
246,20230913,121418,22.5,4.2,6.5,217.0,703.0,0.1,0.1,C,0,40,0,4,0.5,0,,,
